latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-37.785587,144.93976,19.0,36000,Australia/Sydney,GMT+10

time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),sunshine_duration (s),rain_sum (mm),precipitation_sum (mm),snowfall_sum (cm),daylight_duration (s)
2018-01-27,25.4,30.7,20.5,28.8,35.9,23.2,44159.65,0.00,0.00,0.00,50976.52
2018-01-28,30.5,37.0,23.0,31.8,38.9,26.0,47399.31,0.00,0.00,0.00,50864.22
2018-01-29,27.0,34.3,19.4,27.4,34.7,20.8,39600.00,7.70,7.70,0.00,50749.52
2018-01-30,17.4,19.5,15.8,14.6,20.4,12.4,15140.55,8.80,8.80,0.00,50632.57
2018-01-31,16.0,17.5,13.9,11.6,12.7,10.6,22401.69,0.00,0.00,0.00,50513.55
2018-02-01,15.9,21.5,10.0,13.6,20.1,7.8,47174.66,0.00,0.00,0.00,50392.61
2018-02-02,17.9,22.6,12.0,17.1,22.4,11.2,46889.83,0.00,0.00,0.00,50269.91
2018-02-03,20.3,26.4,14.1,19.8,27.2,13.8,46915.30,0.00,0.00,0.00,50145.61
2018-02-04,19.9,26.7,13.3,20.3,28.2,14.1,46941.52,0.00,0.00,0.00,50019.87
2018-02-05,19.6,25.9,15.2,20.4,27.6,16.0,43734.25,0.00,0.00,0.00,49892.82
2018-02-06,22.5,29.8,15.9,23.7,31.5,17.0,46996.00,0.00,0.00,0.00,49764.62
2018-02-07,26.5,37.3,15.8,26.8,36.6,16.8,46800.00,0.00,0.00,0.00,49635.42
2018-02-08,22.8,29.2,19.5,23.9,31.5,19.6,33692.25,0.00,0.00,0.00,49505.34
2018-02-09,21.9,26.1,18.8,23.5,27.9,20.5,28526.14,0.00,0.00,0.00,49374.55
2018-02-10,24.1,32.6,17.2,24.0,31.0,18.3,31576.06,1.20,1.20,0.00,49243.16
2018-02-11,18.0,20.2,15.8,15.4,17.1,13.9,35211.35,0.40,0.40,0.00,49111.30
2018-02-12,18.0,22.5,13.0,16.0,21.3,10.5,43123.95,0.00,0.00,0.00,48979.12
2018-02-13,20.8,28.2,12.6,20.7,28.3,12.9,46800.00,0.00,0.00,0.00,48846.73
2018-02-14,20.3,22.8,14.1,16.0,18.1,12.3,41137.05,0.10,0.10,0.00,48713.23
2018-02-15,17.5,22.5,11.6,15.5,20.8,9.6,25037.52,0.50,0.50,0.00,48578.02
2018-02-16,17.9,22.9,13.5,16.3,22.2,12.8,44199.71,0.10,0.10,0.00,48441.23
2018-02-17,18.0,26.6,10.6,17.4,26.8,9.8,46800.00,0.00,0.00,0.00,48303.02
2018-02-18,18.7,24.3,12.4,18.4,24.7,12.0,29972.40,2.00,2.00,0.00,48163.51
2018-02-19,19.6,24.8,16.6,17.9,21.9,14.6,35755.09,0.70,0.70,0.00,48022.84
2018-02-20,20.5,29.0,13.0,19.9,29.6,12.1,46800.00,0.00,0.00,0.00,47881.15
2018-02-21,23.1,30.9,15.4,21.4,29.4,15.2,33119.92,0.20,0.20,0.00,47738.57
2018-02-22,22.5,28.0,18.4,23.3,28.3,19.3,8535.97,1.60,1.60,0.00,47595.21
2018-02-23,26.0,32.8,19.8,24.9,29.5,20.7,33683.38,1.30,1.30,0.00,47451.22
2018-02-24,23.6,31.4,17.6,21.2,30.9,14.7,24470.43,3.70,3.70,0.00,47306.71
2018-02-25,17.4,19.7,15.6,13.7,15.5,11.5,25379.17,0.30,0.30,0.00,47161.80
2018-02-26,20.2,27.5,14.2,19.4,28.1,13.1,46475.52,0.00,0.00,0.00,47016.61
2018-02-27,23.0,31.5,13.9,21.5,29.8,13.8,46344.38,0.00,0.00,0.00,46871.26
2018-02-28,23.8,31.6,17.0,20.1,27.3,15.8,44700.47,0.00,0.00,0.00,46725.86
2018-03-01,17.9,20.3,16.0,16.0,17.3,14.5,18221.13,2.00,2.00,0.00,46580.53
2018-03-02,18.8,24.1,14.1,18.8,25.1,14.3,39683.24,0.00,0.00,0.00,46435.38
2018-03-03,21.0,33.2,13.4,20.2,31.9,13.3,45766.14,0.00,0.00,0.00,46290.52
2018-03-04,17.6,20.6,15.0,15.5,18.2,13.8,42434.62,0.00,0.00,0.00,46146.07
2018-03-05,17.3,20.9,14.9,14.6,17.6,13.5,36821.76,0.30,0.30,0.00,46002.11
2018-03-06,18.9,27.2,12.2,17.7,26.8,11.3,45334.68,0.00,0.00,0.00,45857.83
2018-03-07,20.8,29.4,12.1,20.2,30.3,11.9,45189.66,0.00,0.00,0.00,45712.64
2018-03-08,21.9,30.8,13.1,21.2,31.2,13.0,45043.82,0.00,0.00,0.00,45566.64
2018-03-09,21.6,30.4,13.9,21.4,30.2,14.1,44897.29,0.00,0.00,0.00,45419.94
2018-03-10,24.6,35.2,13.1,23.5,35.2,13.1,44750.16,0.00,0.00,0.00,45272.65
2018-03-11,19.8,23.8,15.8,18.1,23.8,13.7,43753.43,0.00,0.00,0.00,45124.87
2018-03-12,17.5,20.5,15.6,14.7,17.6,13.4,26997.98,1.10,1.10,0.00,44976.69
2018-03-13,17.2,20.1,15.0,15.6,17.6,13.9,39489.89,4.40,4.40,0.00,44828.23
2018-03-14,17.2,21.6,13.4,16.6,21.4,12.9,38780.46,0.00,0.00,0.00,44679.57
2018-03-15,16.9,20.6,13.4,16.0,18.8,13.2,32878.62,0.10,0.10,0.00,44530.82
2018-03-16,17.5,25.5,11.4,17.3,26.7,10.4,38568.42,0.00,0.00,0.00,44382.07
2018-03-17,25.7,33.2,18.9,22.3,29.2,16.2,34667.73,0.00,0.00,0.00,44233.44
2018-03-18,21.5,27.0,14.7,17.2,23.3,11.3,32479.10,1.90,1.90,0.00,44085.00
2018-03-19,19.0,26.6,12.9,16.2,23.0,9.8,34582.71,0.30,0.30,0.00,43936.86
2018-03-20,16.3,18.5,14.6,13.0,15.5,10.2,24580.06,0.30,0.30,0.00,43789.11
2018-03-21,17.5,24.4,12.6,14.9,21.9,9.5,32765.84,0.00,0.00,0.00,43641.86
2018-03-22,18.6,27.1,10.6,17.5,26.9,9.7,41108.32,0.00,0.00,0.00,43495.20
2018-03-23,22.5,29.0,14.9,20.4,26.9,14.3,40434.63,0.00,0.00,0.00,43349.23
2018-03-24,20.2,22.6,18.2,19.9,21.9,17.8,18357.06,19.60,19.60,0.00,43204.04
2018-03-25,19.9,23.8,10.7,16.5,19.2,6.4,32400.00,4.30,4.30,0.00,43059.74
2018-03-26,13.4,18.0,9.3,9.4,13.3,4.4,33002.11,1.60,1.60,0.00,42915.55
2018-03-27,15.4,21.9,8.5,13.0,19.0,6.7,39600.00,0.00,0.00,0.00,42770.95
2018-03-28,20.2,29.6,15.1,17.5,28.4,11.9,39994.01,2.10,2.10,0.00,42626.02
2018-03-29,16.9,21.6,13.2,17.0,21.4,12.5,28773.36,0.00,0.00,0.00,42480.85
2018-03-30,16.4,22.2,11.8,15.2,20.0,10.8,35673.34,0.00,0.00,0.00,42335.54
2018-03-31,16.5,22.5,11.2,15.7,22.9,10.3,39600.00,0.00,0.00,0.00,42190.18
2018-04-01,18.6,29.1,10.6,17.3,26.1,10.1,35931.57,0.00,0.00,0.00,42044.84
2018-04-02,16.5,20.2,13.8,15.5,17.5,13.0,24835.24,0.00,0.00,0.00,41899.63
2018-04-03,15.6,19.6,11.8,14.4,18.0,11.1,39600.00,0.00,0.00,0.00,41754.63
2018-04-04,16.2,22.0,12.9,15.5,21.6,11.8,38553.45,0.00,0.00,0.00,41609.94
2018-04-05,15.3,19.9,12.1,15.0,18.8,12.2,26135.90,0.00,0.00,0.00,41465.66
2018-04-06,15.6,20.2,11.6,14.7,18.5,11.0,31822.50,0.10,0.10,0.00,41321.86
2018-04-07,15.2,22.5,9.6,14.4,22.2,8.8,39600.00,0.00,0.00,0.00,41178.66
2018-04-08,20.8,30.4,11.1,17.9,26.0,9.7,39571.11,0.00,0.00,0.00,41036.14
2018-04-09,18.0,21.6,14.7,17.8,21.5,14.8,39483.23,0.90,0.90,0.00,40894.40
2018-04-10,23.2,32.3,12.8,21.3,29.5,12.5,19683.71,0.00,0.00,0.00,40753.54
2018-04-11,18.7,22.5,15.1,19.0,23.0,15.2,39310.18,0.00,0.00,0.00,40613.67
2018-04-12,21.7,28.3,14.1,19.4,25.5,13.5,27477.23,0.20,0.20,0.00,40474.88
2018-04-13,19.2,25.9,11.8,16.2,21.3,11.0,39141.45,0.00,0.00,0.00,40337.27
2018-04-14,13.4,17.0,11.6,9.0,13.6,7.3,14177.02,8.90,8.90,0.00,40200.95
2018-04-15,14.9,16.1,12.1,12.1,15.2,7.5,2825.34,2.90,2.90,0.00,40065.20
2018-04-16,16.5,20.1,13.4,13.5,16.6,10.0,15621.41,0.20,0.20,0.00,39929.51
2018-04-17,13.7,15.8,9.6,10.6,12.4,8.0,21982.64,0.00,0.00,0.00,39793.97
2018-04-18,12.9,22.5,5.5,11.8,21.5,3.7,38731.62,0.00,0.00,0.00,39658.69
2018-04-19,14.5,21.8,9.6,13.3,19.8,8.0,38650.65,0.00,0.00,0.00,39523.75
2018-04-20,13.2,20.3,8.3,12.6,19.5,7.1,35967.68,0.00,0.00,0.00,39389.25
2018-04-21,14.1,22.4,9.2,13.7,22.0,8.0,35492.64,0.00,0.00,0.00,39255.29
2018-04-22,14.1,21.0,8.9,14.0,21.2,8.0,38238.79,0.00,0.00,0.00,39121.96
2018-04-23,18.3,27.0,12.4,17.5,26.1,12.5,31132.54,0.10,0.10,0.00,38989.37
2018-04-24,21.1,26.2,16.7,18.2,22.9,13.1,26157.35,0.00,0.00,0.00,38857.62
2018-04-25,16.4,19.8,12.2,16.5,19.7,11.7,25382.47,1.50,1.50,0.00,38726.83
2018-04-26,14.2,18.0,11.4,12.2,14.6,10.1,19769.73,0.80,0.80,0.00,38597.09
2018-04-27,14.1,17.4,10.8,12.6,15.0,9.6,19281.23,0.50,0.50,0.00,38468.51
2018-04-28,12.2,16.9,8.2,11.0,15.7,6.2,37028.83,0.00,0.00,0.00,38341.20
2018-04-29,13.8,17.8,11.1,12.9,15.7,10.3,37014.83,0.50,0.50,0.00,38215.28
2018-04-30,12.7,18.8,8.8,11.8,17.7,7.3,32472.54,0.10,0.10,0.00,38090.86
2018-05-01,14.2,23.0,6.4,11.1,18.6,3.5,35743.82,0.00,0.00,0.00,37968.07
2018-05-02,17.5,22.3,14.0,14.3,19.4,10.5,25200.00,0.00,0.00,0.00,37847.01
2018-05-03,18.5,24.2,14.4,14.6,20.0,10.8,27126.86,5.40,5.40,0.00,37727.81
2018-05-04,13.8,16.2,11.3,10.3,12.8,8.5,32400.00,4.30,4.30,0.00,37610.59
2018-05-05,15.4,19.5,12.6,12.6,16.2,9.5,35172.99,0.10,0.10,0.00,37494.70
2018-05-06,14.8,20.8,10.2,13.2,19.4,8.7,32192.32,0.00,0.00,0.00,37379.65
2018-05-07,15.6,19.4,12.1,11.5,14.4,8.2,20296.87,0.00,0.00,0.00,37265.55
2018-05-08,13.6,16.9,7.8,12.2,15.9,6.1,21600.00,0.60,0.60,0.00,37152.50
2018-05-09,13.1,18.1,7.2,10.0,14.2,5.3,24476.12,0.70,0.70,0.00,37040.60
2018-05-10,9.5,12.1,6.8,5.8,7.7,3.6,35199.85,11.80,11.80,0.00,36929.95
2018-05-11,11.3,13.4,6.9,7.0,10.0,3.8,5362.06,32.40,32.40,0.00,36820.66
2018-05-12,13.4,15.1,11.9,9.4,10.7,7.7,25068.11,1.70,1.70,0.00,36712.84
2018-05-13,13.3,14.9,10.6,10.8,11.8,9.4,33009.52,0.20,0.20,0.00,36606.57
2018-05-14,9.2,13.4,6.4,8.0,12.4,4.6,15597.58,0.00,0.00,0.00,36502.01
2018-05-15,11.5,13.9,7.9,8.9,11.9,6.7,12093.34,0.50,0.50,0.00,36399.23
2018-05-16,11.2,13.6,8.2,8.6,10.1,5.3,20837.96,0.10,0.10,0.00,36298.36
2018-05-17,11.3,14.6,7.7,9.0,12.2,5.0,15136.44,0.70,0.70,0.00,36199.50
2018-05-18,12.9,15.9,10.4,11.2,13.2,8.6,32400.00,2.20,2.20,0.00,36102.80
2018-05-19,11.7,14.6,9.4,9.4,11.5,7.6,10509.49,0.10,0.10,0.00,36008.35
2018-05-20,13.6,16.9,10.8,11.2,13.3,8.0,29059.18,3.70,3.70,0.00,35916.29
2018-05-21,13.0,15.3,11.4,10.6,12.5,9.1,8451.81,1.70,1.70,0.00,35826.72
2018-05-22,14.2,15.9,12.6,11.9,13.5,10.1,7200.00,0.70,0.70,0.00,35739.78
2018-05-23,12.8,14.5,11.0,11.1,12.7,9.6,2391.49,0.20,0.20,0.00,35655.59
2018-05-24,12.6,15.4,10.1,10.8,13.2,8.8,21924.96,0.10,0.10,0.00,35574.27
2018-05-25,10.1,14.6,5.1,8.5,13.1,3.3,33030.27,0.00,0.00,0.00,35495.34
2018-05-26,10.4,18.5,4.2,8.4,16.3,1.7,34049.27,0.00,0.00,0.00,35418.45
2018-05-27,14.5,19.0,10.7,11.8,16.1,8.3,28606.71,0.00,0.00,0.00,35343.66
2018-05-28,15.8,18.5,13.9,12.2,14.9,10.2,19592.90,0.00,0.00,0.00,35271.07
2018-05-29,13.0,16.5,7.6,9.5,11.9,5.6,30423.73,1.80,1.80,0.00,35200.73
2018-05-30,10.1,14.6,5.3,7.0,10.5,2.9,27192.11,1.90,1.90,0.00,35132.72
2018-05-31,10.9,13.6,7.4,7.4,8.8,4.8,32510.49,0.00,0.00,0.00,35067.12
2018-06-01,7.4,12.6,2.9,5.1,10.2,0.6,33201.57,0.00,0.00,0.00,35004.02
2018-06-02,7.0,12.8,2.2,5.2,11.1,-0.3,30969.14,0.00,0.00,0.00,34943.47
2018-06-03,9.1,13.4,5.2,7.4,11.5,2.7,25200.00,0.00,0.00,0.00,34885.56
2018-06-04,10.7,13.9,8.3,9.4,12.4,7.0,32400.00,0.50,0.50,0.00,34830.36
2018-06-05,9.3,14.1,5.2,7.8,12.7,3.4,31119.95,0.10,0.10,0.00,34777.96
2018-06-06,10.0,17.7,4.4,8.3,16.9,1.6,32400.00,0.00,0.00,0.00,34728.42
2018-06-07,13.5,15.9,10.4,9.7,11.9,7.6,15771.71,1.00,1.00,0.00,34681.82
2018-06-08,12.4,15.0,10.8,9.1,10.3,8.0,0.00,6.80,6.80,0.00,34638.25
2018-06-09,11.0,14.8,8.0,9.9,14.0,6.8,30134.64,0.50,0.50,0.00,34597.76
2018-06-10,8.5,13.6,5.1,7.1,12.8,2.9,29177.17,0.00,0.00,0.00,34560.43
2018-06-11,10.5,16.6,5.0,7.4,12.4,2.7,32134.65,1.60,1.60,0.00,34526.34
2018-06-12,12.2,14.8,10.5,8.4,11.0,5.8,27904.88,4.50,4.50,0.00,34495.57
2018-06-13,10.4,13.5,7.9,7.1,9.0,4.4,22493.93,2.00,2.00,0.00,34468.18
2018-06-14,10.6,13.6,7.7,5.9,8.1,4.1,32126.56,3.90,3.90,0.00,34444.04
2018-06-15,10.0,12.4,7.6,5.6,7.6,2.3,32400.00,0.60,0.60,0.00,34423.01
2018-06-16,8.1,11.8,5.3,3.8,6.8,1.3,25537.31,0.30,0.30,0.00,34405.10
2018-06-17,9.5,11.5,6.8,5.0,7.0,2.7,16085.61,32.40,32.40,0.00,34390.31
2018-06-18,9.6,11.3,5.4,6.3,8.0,2.4,17335.02,0.90,0.90,0.00,34378.63
2018-06-19,6.6,12.8,1.9,4.4,11.8,-0.9,32473.66,0.00,0.00,0.00,34370.07
2018-06-20,7.7,13.1,3.8,4.7,9.7,0.9,26296.93,0.00,0.00,0.00,34364.61
2018-06-21,7.8,13.8,2.8,5.4,11.7,-0.0,32400.00,0.00,0.00,0.00,34362.25
2018-06-22,9.1,14.1,5.2,6.7,12.0,2.9,32400.00,0.10,0.10,0.00,34362.98
2018-06-23,9.3,14.1,6.1,6.7,11.6,2.8,11862.92,1.20,1.20,0.00,34366.80
2018-06-24,9.5,12.2,7.8,6.8,8.9,5.0,25767.59,0.00,0.00,0.00,34373.68
2018-06-25,9.3,12.4,6.6,7.5,10.3,4.2,28920.03,0.10,0.10,0.00,34383.62
2018-06-26,7.7,12.9,4.2,6.1,12.1,2.3,27369.73,0.00,0.00,0.00,34396.62
2018-06-27,6.7,10.8,3.8,5.2,9.9,1.7,25623.20,0.00,0.00,0.00,34412.65
2018-06-28,5.8,8.9,4.1,3.9,7.1,2.1,14166.33,0.00,0.00,0.00,34431.69
2018-06-29,9.8,12.2,7.8,5.9,7.8,3.6,21134.95,0.00,0.00,0.00,34453.74
2018-06-30,9.4,12.6,7.8,5.5,8.5,3.3,18000.00,2.70,2.70,0.00,34478.77
2018-07-01,7.4,13.3,2.2,5.0,11.3,-0.8,32400.00,0.00,0.00,0.00,34506.77
2018-07-02,6.5,13.1,1.2,3.2,9.2,-2.0,32512.44,0.00,0.00,0.00,34537.71
2018-07-03,9.9,13.1,6.8,5.7,8.4,2.9,23448.10,0.00,0.00,0.00,34571.59
2018-07-04,12.3,14.6,10.4,6.5,9.2,4.3,18859.19,0.00,0.00,0.00,34608.67
2018-07-05,13.7,16.2,11.7,9.3,12.0,5.8,14440.83,3.80,3.80,0.00,34649.09
2018-07-06,11.9,15.1,9.7,7.7,11.1,4.2,28800.00,0.70,0.70,0.00,34692.77
2018-07-07,9.7,11.4,8.6,4.6,6.2,2.6,27844.94,2.40,2.40,0.00,34739.62
2018-07-08,11.1,12.8,10.2,7.2,8.7,6.2,28655.29,1.20,1.20,0.00,34789.55
2018-07-09,10.4,13.0,7.9,7.7,9.7,5.8,20928.45,2.00,2.00,0.00,34842.47
2018-07-10,8.8,12.5,6.7,6.8,10.8,4.1,23298.82,0.00,0.00,0.00,34898.29
2018-07-11,7.8,11.0,5.7,4.3,7.5,1.7,24511.98,0.30,0.30,0.00,34956.91
2018-07-12,6.6,11.5,1.5,4.4,9.4,-1.3,32285.43,0.20,0.20,0.00,35018.26
2018-07-13,7.9,12.4,4.7,6.0,10.6,2.7,24433.29,0.50,0.50,0.00,35082.23
2018-07-14,8.0,13.6,4.8,5.4,10.4,1.9,32400.00,0.00,0.00,0.00,35148.73
2018-07-15,8.6,12.1,5.8,3.6,6.7,1.2,32400.00,0.00,0.00,0.00,35217.70
2018-07-16,9.1,12.6,6.5,3.5,7.3,-0.1,17271.62,2.70,2.70,0.00,35289.01
2018-07-17,10.4,15.3,8.1,4.8,8.5,1.9,32358.59,0.80,0.80,0.00,35362.59
2018-07-18,9.9,14.6,5.7,5.1,9.4,1.6,32666.93,0.00,0.00,0.00,35438.35
2018-07-19,10.5,16.2,7.5,5.4,11.3,1.0,32647.86,5.10,5.10,0.00,35516.21
2018-07-20,7.9,11.8,4.8,4.0,5.7,1.4,32627.90,0.70,0.70,0.00,35596.07
2018-07-21,8.7,13.2,5.8,5.6,9.9,2.8,31940.73,0.00,0.00,0.00,35677.85
2018-07-22,9.3,13.1,7.2,4.9,8.3,2.3,32630.19,0.00,0.00,0.00,35761.46
2018-07-23,9.7,13.1,7.4,3.6,6.7,1.5,23128.98,3.10,3.10,0.00,35846.82
2018-07-24,10.4,14.4,8.0,6.0,9.2,3.2,21679.28,4.30,4.30,0.00,35934.51
2018-07-25,10.2,14.6,7.1,7.1,10.9,3.6,27589.38,0.70,0.70,0.00,36024.86
2018-07-26,9.6,14.4,5.2,6.9,11.6,2.4,31027.47,0.20,0.20,0.00,36117.75
2018-07-27,11.9,18.0,8.4,8.8,15.0,4.1,33110.72,0.40,0.40,0.00,36213.06
2018-07-28,12.5,17.0,8.0,10.0,14.0,5.9,28986.36,4.00,4.00,0.00,36310.66
2018-07-29,10.8,12.6,8.1,6.2,9.1,3.9,30954.62,4.20,4.20,0.00,36410.44
2018-07-30,9.8,12.2,7.7,5.6,7.8,4.0,15261.98,0.00,0.00,0.00,36512.27
2018-07-31,10.9,14.1,7.3,6.1,9.3,2.5,33954.07,2.30,2.30,0.00,36616.03
2018-08-01,9.5,13.8,6.4,7.0,11.5,3.9,33710.22,0.00,0.00,0.00,36721.61
2018-08-02,10.1,14.9,5.3,5.8,9.8,1.7,33646.12,0.00,0.00,0.00,36828.89
2018-08-03,11.9,17.1,8.8,7.4,11.6,5.1,17758.64,6.00,6.00,0.00,36937.75
2018-08-04,10.6,13.4,6.3,6.3,8.6,2.7,19732.46,0.00,0.00,0.00,37048.09
2018-08-05,12.5,15.6,9.3,6.9,10.2,3.7,33664.00,1.10,1.10,0.00,37159.80
2018-08-06,9.6,13.4,6.9,5.1,7.9,3.0,31970.29,1.80,1.80,0.00,37272.77
2018-08-07,9.4,13.6,5.9,4.8,8.4,1.6,33994.12,0.90,0.90,0.00,37386.89
2018-08-08,10.3,13.9,5.9,6.6,11.3,3.1,32559.84,9.60,9.60,0.00,37502.06
2018-08-09,9.3,12.9,4.7,5.1,8.2,1.3,25584.22,0.00,0.00,0.00,37618.18
2018-08-10,13.8,17.6,10.4,7.7,12.2,3.7,35535.39,0.10,0.10,0.00,37735.14
2018-08-11,9.5,14.6,6.2,6.0,9.4,2.5,17443.79,10.00,10.00,0.00,37852.86
2018-08-12,8.8,13.4,3.9,4.9,9.1,0.8,23006.27,1.00,1.00,0.00,37971.23
2018-08-13,11.9,15.2,9.6,8.9,11.6,6.9,19942.30,0.60,0.60,0.00,38090.93
2018-08-14,11.5,15.9,6.8,7.1,11.0,3.5,37680.70,0.00,0.00,0.00,38212.40
2018-08-15,12.8,15.6,9.1,7.5,10.8,5.0,30717.45,0.40,0.40,0.00,38335.54
2018-08-16,9.7,13.4,6.7,6.4,9.6,3.5,29183.20,0.20,0.20,0.00,38460.22
2018-08-17,10.3,14.8,6.3,6.2,10.2,2.7,32961.55,0.00,0.00,0.00,38586.34
2018-08-18,9.5,12.2,7.1,5.0,7.3,2.0,36500.00,3.30,3.30,0.00,38713.79
2018-08-19,7.9,11.0,6.3,2.5,4.5,1.1,27572.44,6.30,6.30,0.00,38842.45
2018-08-20,8.8,11.8,6.0,5.0,7.6,2.3,14133.77,0.00,0.00,0.00,38972.22
2018-08-21,9.5,11.9,7.8,6.5,8.0,4.9,14789.45,1.30,1.30,0.00,39103.00
2018-08-22,9.9,13.9,6.9,8.1,12.0,5.1,29879.02,0.20,0.20,0.00,39234.69
2018-08-23,9.3,15.9,2.9,7.1,13.7,-0.0,38544.34,0.00,0.00,0.00,39367.19
2018-08-24,8.1,14.9,2.2,6.0,13.5,-0.1,38862.70,0.00,0.00,0.00,39500.39
2018-08-25,7.8,15.3,1.4,5.8,14.3,-1.6,38913.60,0.00,0.00,0.00,39634.20
2018-08-26,8.9,15.2,3.6,6.4,12.0,1.3,18331.27,0.50,0.50,0.00,39768.54
2018-08-27,8.2,11.2,3.4,4.7,6.9,0.3,39015.21,0.40,0.40,0.00,39903.29
2018-08-28,5.4,10.6,-0.4,2.6,7.6,-3.0,39065.91,0.10,0.10,0.00,40038.36
2018-08-29,5.0,12.2,-1.7,2.5,10.6,-4.6,39116.52,0.00,0.00,0.00,40173.68
2018-08-30,8.5,12.2,3.5,4.2,7.8,-0.3,0.00,3.40,3.40,0.00,40309.16
2018-08-31,11.8,16.2,9.8,8.2,13.2,5.5,18901.72,1.70,1.70,0.00,40444.69
2018-09-01,9.9,12.8,6.4,6.9,8.6,3.7,13700.45,2.60,2.60,0.00,40580.20
2018-09-02,7.7,11.4,4.7,4.7,7.7,1.9,35768.02,0.60,0.60,0.00,40716.38
2018-09-03,8.3,13.4,3.5,6.0,11.1,1.4,39368.27,0.00,0.00,0.00,40853.71
2018-09-04,9.2,17.8,1.4,7.0,15.9,-1.4,39418.47,0.10,0.10,0.00,40992.11
2018-09-05,12.9,18.3,6.4,9.4,14.9,3.9,39468.65,0.00,0.00,0.00,41131.46
2018-09-06,14.6,18.9,10.6,11.1,14.6,7.8,29771.41,17.40,17.40,0.00,41271.67
2018-09-07,9.7,13.6,5.8,7.4,11.4,3.4,39568.97,0.50,0.50,0.00,41412.65
2018-09-08,10.0,16.0,3.3,7.3,13.6,0.8,36000.00,0.00,0.00,0.00,41554.31
2018-09-09,13.2,17.4,9.4,10.5,14.9,5.9,35672.06,0.90,0.90,0.00,41696.55
2018-09-10,13.3,17.0,9.4,12.1,16.4,8.0,20586.84,0.10,0.10,0.00,41839.30
2018-09-11,16.4,21.9,10.3,13.0,18.0,7.8,40214.88,0.30,0.30,0.00,41982.45
2018-09-12,12.6,16.3,6.7,9.5,12.7,4.4,31693.38,2.60,2.60,0.00,42125.91
2018-09-13,12.3,20.1,6.5,9.7,18.5,3.6,40411.27,0.00,0.00,0.00,42269.61
2018-09-14,14.7,21.1,8.8,10.6,16.6,4.7,40655.27,0.00,0.00,0.00,42413.45
2018-09-15,11.4,17.0,5.6,5.9,10.3,0.9,28800.00,3.20,3.20,0.00,42557.36
2018-09-16,8.7,12.9,4.3,5.1,9.1,0.5,33798.21,0.40,0.40,0.00,42701.23
2018-09-17,11.5,16.8,6.6,7.2,11.3,2.7,41331.18,0.00,0.00,0.00,42844.99
2018-09-18,12.9,19.4,9.6,7.7,13.3,3.0,32334.63,1.90,1.90,0.00,42988.55
2018-09-19,9.1,14.0,4.6,6.0,9.4,2.0,41805.32,0.60,0.60,0.00,43131.83
2018-09-20,9.8,15.4,3.1,7.6,14.1,0.4,35247.83,0.00,0.00,0.00,43274.73
2018-09-21,12.1,18.2,7.2,10.3,16.9,5.4,42070.58,0.00,0.00,0.00,43417.18
2018-09-22,11.9,19.5,5.2,10.0,17.8,3.1,42319.93,0.00,0.00,0.00,43559.91
2018-09-23,10.6,12.1,8.9,7.1,8.3,5.8,17608.67,1.00,1.00,0.00,43703.43
2018-09-24,10.1,14.9,4.4,7.0,12.2,1.3,41277.10,0.00,0.00,0.00,43847.62
2018-09-25,8.9,12.7,3.5,6.0,9.5,0.7,37032.23,0.30,0.30,0.00,43992.42
2018-09-26,10.2,18.1,3.2,8.4,17.6,0.1,42690.70,0.00,0.00,0.00,44137.71
2018-09-27,14.7,22.5,7.1,11.2,19.1,4.5,42784.21,0.20,0.20,0.00,44283.42
2018-09-28,10.8,14.4,6.6,8.3,11.8,3.5,20864.58,2.20,2.20,0.00,44429.46
2018-09-29,8.8,12.8,4.2,5.6,9.8,1.0,18295.98,0.10,0.10,0.00,44575.71
2018-09-30,10.4,15.9,4.3,8.4,14.7,1.8,43065.07,0.00,0.00,0.00,44722.11
2018-10-01,12.8,22.4,3.0,10.7,20.9,0.8,43158.44,0.00,0.00,0.00,44868.55
2018-10-02,16.1,24.6,8.4,13.8,21.9,6.6,27689.47,0.70,0.70,0.00,45014.94
2018-10-03,15.3,19.5,11.1,12.4,16.3,8.2,34898.28,0.60,0.60,0.00,45161.19
2018-10-04,12.3,15.1,8.9,9.3,11.9,6.6,43200.00,0.20,0.20,0.00,45307.20
2018-10-05,13.3,20.1,7.9,10.9,18.4,5.4,43367.35,0.00,0.00,0.00,45452.88
2018-10-06,15.0,23.4,6.2,13.3,23.5,4.3,43200.00,0.00,0.00,0.00,45598.14
2018-10-07,16.2,25.2,7.3,14.9,25.7,5.4,43314.34,0.00,0.00,0.00,45742.86
2018-10-08,18.3,27.1,9.3,17.3,27.4,7.9,43200.00,0.00,0.00,0.00,45886.97
2018-10-09,14.0,16.8,11.6,12.9,16.6,8.1,1420.28,6.20,6.20,0.00,46030.35
2018-10-10,12.2,16.1,8.9,7.7,11.3,4.3,43526.49,0.00,0.00,0.00,46172.90
2018-10-11,12.5,20.3,4.3,10.4,19.4,2.3,43792.51,0.00,0.00,0.00,46314.54
2018-10-12,14.5,22.6,6.2,12.9,22.5,4.3,44059.05,0.00,0.00,0.00,46456.05
2018-10-13,16.7,24.8,8.7,14.7,23.9,6.9,44032.71,0.00,0.00,0.00,46598.00
